4.2445245727854,50.1665344326988,01,"1000 bornes à vélo"
4.27328393059333,50.15146914656,02,"1000 bornes à vélo"
4.18932190964089,50.1514580653014,03,"1000 bornes à vélo"
4.17911334221413,50.150585030634,04,"1000 bornes à vélo"
4.53255845973733,50.3546572624928,04,"1000 bornes à vélo"
4.19611597067306,50.1386581568873,06,"1000 bornes à vélo"
4.52903053658543,50.3365137344255,06,"1000 bornes à vélo"
4.52616696477684,50.3372975101039,07,"1000 bornes à vélo"
4.22785126854001,50.1352984189744,07,"1000 bornes à vélo"
4.2582549050597,50.1366030809037,08,"1000 bornes à vélo"
4.50201225212028,50.3154980165932,08,"1000 bornes à vélo"
4.24752643302266,50.1139214532415,09,"1000 bornes à vélo"
4.52523185189315,50.3056822369156,09,"1000 bornes à vélo"
4.23228933489887,50.1097714032832,10,"1000 bornes à vélo"
4.47532006384369,50.302557466295,10,"1000 bornes à vélo"
4.2267576773797,50.0930111855596,13,"1000 bornes à vélo"
4.43805811442749,50.2845630776417,14,"1000 bornes à vélo"
4.29219190465307,50.0754950119002,14,"1000 bornes à vélo"
4.27386758916061,50.0750321362169,15,"1000 bornes à vélo"
4.43261715290028,50.2725782636942,15,"1000 bornes à vélo"
4.24151963998453,50.066221288212,16,"1000 bornes à vélo"
4.23611011330381,50.068313218981,18,"1000 bornes à vélo"
4.22816029011142,50.0658488750593,19,"1000 bornes à vélo"
4.30053670748413,50.1661596822761,26,"1000 bornes à vélo"
4.335599336562,50.2989816010174,26,"1000 bornes à vélo"
4.32722401613281,50.1664793039437,27,"1000 bornes à vélo"
4.42581451288091,50.2828147240075,27,"1000 bornes à vélo"
4.57408865399725,50.3303837455374,28,"1000 bornes à vélo"
4.40736304236047,50.2851280990689,28,"1000 bornes à vélo"
4.3541377592681,50.2777027066434,29,"1000 bornes à vélo"
4.57170497218224,50.3189016222726,29,"1000 bornes à vélo"
4.41254846366209,50.1696127714621,29,"1000 bornes à vélo"
4.34593891925963,50.2679893007848,30,"1000 bornes à vélo"
4.63902415124942,50.319221709722,30,"1000 bornes à vélo"
4.42215134576531,50.16373547174,30,"1000 bornes à vélo"
4.66606052740656,50.3212920043269,31,"1000 bornes à vélo"
4.3669339784791,50.1543029533097,31,"1000 bornes à vélo"
4.30033233053592,50.268269584846,31,"1000 bornes à vélo"
4.3018112300184,50.1436726688904,32,"1000 bornes à vélo"
4.34659444039476,50.1491930999489,33,"1000 bornes à vélo"
4.3279168827935,50.1372930313978,34,"1000 bornes à vélo"
4.32501707200177,50.12744272906,35,"1000 bornes à vélo"
4.16076816405852,50.0410680601393,50,"1000 bornes à vélo"
4.23596516434885,50.2591700814996,50,"1000 bornes à vélo"
4.26093426778067,50.2490380246887,51,"1000 bornes à vélo"
4.22404153208135,50.0471544772274,51,"1000 bornes à vélo"
4.28409924018048,50.21886126361,52,"1000 bornes à vélo"
4.23425458193905,50.0386837153444,52,"1000 bornes à vélo"
4.25925712146384,50.0359333539692,53,"1000 bornes à vélo"
4.23801429660001,50.2153345088354,53,"1000 bornes à vélo"
4.26360235386494,50.0340489900101,54,"1000 bornes à vélo"
4.1949033446286,50.2090411289873,54,"1000 bornes à vélo"
4.23846457097508,50.0167110419988,55,"1000 bornes à vélo"
4.23585978598406,50.0175545529229,56,"1000 bornes à vélo"
4.22412009923521,50.1945299376856,56,"1000 bornes à vélo"
4.26524617762165,50.1919559514492,57,"1000 bornes à vélo"
4.22605308048084,50.0179873432575,57,"1000 bornes à vélo"
4.16335544022994,50.0262513511328,58,"1000 bornes à vélo"
4.26736372165813,50.1902148174156,58,"1000 bornes à vélo"
4.15950809419906,50.026074250867,59,"1000 bornes à vélo"
4.27084097818033,50.1832087558755,59,"1000 bornes à vélo"
4.17376274157542,50.0170818371129,60,"1000 bornes à vélo"
4.22146485385452,50.1851019215829,60,"1000 bornes à vélo"
4.20143447433997,49.996516882648,61,"1000 bornes à vélo"
4.46555071264068,50.1772174942599,61,"1000 bornes à vélo"
4.23668934033443,50.1724066369632,62,"1000 bornes à vélo"
4.18135542542387,49.9869542778952,66,"1000 bornes à vélo"
4.52027783978497,50.3339109782702,70,"1000 bornes à vélo"
4.29893429816485,50.0522431534729,76,"1000 bornes à vélo"
4.31169427368685,50.0458805026165,77,"1000 bornes à vélo"
4.34715627215268,50.2634478035339,78,"1000 bornes à vélo"
4.31719489367746,50.0473869086183,78,"1000 bornes à vélo"
4.3605254296001,50.245083080723,79,"1000 bornes à vélo"
4.35261918318698,50.250582663659,80,"1000 bornes à vélo"
4.29771525886871,50.0418997469578,81,"1000 bornes à vélo"
4.29297823864799,50.235885574218,82,"1000 bornes à vélo"
4.29586437393827,50.0158453782549,84,"1000 bornes à vélo"
4.3937673748884,50.2152175705315,86,"1000 bornes à vélo"
4.38974883006697,50.2153240294332,87,"1000 bornes à vélo"
4.41946483530046,50.2073074163746,88,"1000 bornes à vélo"
4.34754451121941,50.189251309871,90,"1000 bornes à vélo"
4.38265816875934,50.1925002942477,91,"1000 bornes à vélo"
4.41205111076075,50.1889768107493,92,"1000 bornes à vélo"
4.41876885391222,50.1865785558954,93,"1000 bornes à vélo"
4.35035315352634,50.1776127532965,96,"1000 bornes à vélo"
4.34151016009667,50.1721985034348,97,"1000 bornes à vélo"
4.40858306947428,50.173864800399,98,"1000 bornes à vélo"
6.63691833458281,52.0310159784323,01,"Achterhoek"
6.15028297380911,51.9355483644494,02,"Achterhoek"
6.68015453806055,52.0166800741658,02,"Achterhoek"
6.17554116845893,51.9533589866742,03,"Achterhoek"
